TRADE_YMDH,GEN_CD,REVISION,BID_QT,PBID_QT,FUEL_QT,TA_QT,PTA_QT,CONST_QT,CONST_TYPE,CONST_REASON,OPER_BIT,AGC_FLG,GF_FLG,BSF_FLG,TEMPER,A_MAX,A_MIN,GEN_CHG,GF_MAX,GF_MIN,AGC_MIN,AGC_MAX,ECR,EW_CONST,GT_SEQ,AMB_PRESS,WRT_ID,WRT_YMDS,A_MGMIN,SUB_FUEL_USE_YN,LABEL
2025052420,7284,3,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,3,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,3,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,3,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052500,7284,4,982,982,982,982,982,982,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052501,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052502,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052503,7284,4,984,984,984,984,984,0,0,0,11,1,1,0,12,984,262,1.0152,984,262,262,984,0,0,12,0,system,2.02506E+13,0,,1
2025052504,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052505,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052506,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052507,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,16,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052508,7284,4,979,979,979,979,979,0,0,0,11,1,1,0,17,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,1
2025052509,7284,4,979,979,979,979,979,0,0,0,11,1,1,0,19,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,1
2025052510,7284,4,978,978,978,978,978,0,0,0,11,1,1,0,20,978,262,1.0153,978,262,262,978,0,0,12,0,system,2.02506E+13,0,,1
2025052511,7284,4,977,977,977,977,977,0,0,0,11,1,1,0,21,977,262,1.0153,977,262,262,977,0,0,12,0,system,2.02506E+13,0,,1
2025052512,7284,4,977,977,977,977,977,0,0,0,11,1,1,0,21,977,262,1.0153,977,262,262,977,0,0,12,0,system,2.02506E+13,0,,1
2025052513,7284,4,977,977,977,977,977,0,0,0,11,1,1,0,21,977,262,1.0153,977,262,262,977,0,0,12,0,system,2.02506E+13,0,,1
2025052514,7284,4,979,979,979,979,979,0,0,0,11,1,1,0,19,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,1
2025052515,7284,4,979,979,979,979,979,0,0,0,11,1,1,0,18,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,1
2025052516,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,16,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052517,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,16,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052518,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,16,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052519,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,15,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052520,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,15,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052521,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,15,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052522,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,15,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052523,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052600,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052601,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052602,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052603,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052418,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052419,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052420,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,4,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,4,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052500,7284,5,982,982,982,982,982,982,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052501,7284,5,982,982,982,982,982,982,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052502,7284,5,948,948,948,950,950,0,0,0,11,1,1,0,13,980,262,1.0158,948,262,262,948,0,0,12,0,system,2.02506E+13,0,,1
2025052503,7284,5,495,495,495,495,495,0,0,0,01,1,1,0,12,495,262,1.0303,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052504,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052505,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052506,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052507,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052508,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,17,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052509,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052510,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,20,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052511,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052512,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052513,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052514,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052515,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,18,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052516,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052517,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052518,7284,5,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052519,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052520,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052521,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052522,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052523,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052600,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052601,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052602,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052603,7284,5,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052418,7284,5,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052419,7284,5,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052420,7284,5,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,5,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,5,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,5,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052500,7284,6,521,521,521,982,982,521,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052501,7284,6,953,953,953,982,982,953,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052502,7284,6,948,948,948,950,950,0,0,0,11,1,1,0,13,980,262,1.0158,948,262,262,948,0,0,12,0,system,2.02506E+13,0,,1
2025052503,7284,6,495,495,495,495,495,0,0,0,01,1,1,0,12,495,262,1.0303,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052504,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052505,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052506,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052507,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052508,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,17,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052509,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052510,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,20,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052511,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052512,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052513,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052514,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052515,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,18,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052516,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052517,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052518,7284,6,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052519,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052520,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052521,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052522,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052523,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052600,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052601,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052602,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052603,7284,6,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052418,7284,6,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052419,7284,6,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052420,7284,6,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,6,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,6,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,6,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052500,7284,7,521,521,521,982,982,521,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052501,7284,7,953,953,953,982,982,953,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052502,7284,7,495,495,495,950,950,0,0,0,01,1,1,0,13,495,262,1.0158,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052503,7284,7,495,495,495,495,495,0,0,0,01,1,1,0,12,495,262,1.0303,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052504,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052505,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052506,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052507,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052508,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,17,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052509,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052510,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,20,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052511,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052512,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052513,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052514,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052515,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,18,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052516,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052517,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052518,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052519,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052520,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052521,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052522,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052523,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052600,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052601,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052602,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052603,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052418,7284,7,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052419,7284,7,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052420,7284,7,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,7,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,7,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,7,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052500,7284,8,521,521,521,982,982,521,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052501,7284,8,465,465,465,982,982,465,2,6,11,0,0,0,13,982,982,1.0152,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,1
2025052502,7284,8,495,495,495,950,950,0,0,0,01,1,1,0,13,495,262,1.0158,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052503,7284,8,495,495,495,495,495,0,0,0,01,1,1,0,12,495,262,1.0303,495,262,262,495,0,0,2,0,system,2.02506E+13,0,,1
2025052504,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052505,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052506,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052507,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052508,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,17,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052509,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052510,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,20,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052511,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052512,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052513,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,21,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052514,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,19,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052515,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,18,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052516,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052517,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052518,7284,8,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,1
2025052519,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052520,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052521,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052522,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052523,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052600,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052601,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052602,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052603,7284,8,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,1
2025052418,7284,8,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052419,7284,8,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052420,7284,8,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052421,7284,8,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052422,7284,8,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052423,7284,8,982,982,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,1
2025052400,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052401,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052402,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052403,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052404,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052405,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
2025052406,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,1
